time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-0.223310321177,-0.564287346742,15.8785037841,6.23006385677,0.0243334088457,0.0,-0.33788695869,-0.752660310214,4.3996511264,0.0257384175483,0.0440429162546,0.0,443.07971068641274,444.8001898164835,442.49221938987785,446.5050592668599
2.4000000000000017,-0.244046696199,-0.610438803709,16.1433676881,6.23159513527,0.0269296369878,0.0,-0.353562942066,-0.785582207324,4.42902511927,0.0250835753037,0.0416794891978,0.0,432.8669257024111,432.6690643786171,434.00876014052784,433.95392285170584
2.4600000000000017,-0.265760325381,-0.658517670712,16.4095899941,6.23254347875,0.0290859015036,0.0,-0.37043536971,-0.816926962692,4.44498231262,-0.0187919456215,0.0208373038755,0.0,430.84697361394336,429.0816003789467,430.45223007847255,426.7227286101229
2.520000000000002,-0.288598522495,-0.70860458296,16.6793961195,6.23111230249,0.0300201183218,0.0,-0.390941712879,-0.852749394144,4.54812377224,-0.0366229844977,0.00211590683666,0.0,458.35764585637673,456.86715237061424,457.1145393553816,455.6911517953145
2.580000000000002,-0.312613434046,-0.760753093792,16.9530615892,6.22931184498,0.030888432303,0.0,-0.409605378197,-0.885713169207,4.57392850195,-0.0192842750423,0.0318272307431,0.0,431.8594883110425,434.3586279796359,433.32983973241755,434.78473735462063
2.640000000000002,-0.337998092365,-0.815305089167,17.2355616761,6.22832059038,0.0330645911679,0.0,-0.436776465533,-0.932768053386,4.84160387059,-0.0114994470228,0.0439309088003,0.0,505.685564734165,506.55717763861566,505.6495941981056,506.2102639327663
2.700000000000002,-0.364913978763,-0.872444930444,17.5293891357,6.22755613042,0.0361921364333,0.0,-0.46070621189,-0.971948607939,4.95213547203,-0.0153474537237,0.0648601728374,0.0,460.66526641599955,462.3190505697046,464.18362922272934,463.8816486363087
2.760000000000002,-0.393307573468,-0.931909756015,17.8290553718,6.22676433991,0.0408438745935,0.0,-0.486166265956,-1.01028265638,5.03632558525,-0.00920874328395,0.0951894420155,0.0,455.1849197281709,457.6102529899844,454.8985846760316,455.39007220840966
2.820000000000002,-0.423196088914,-0.993511924976,18.1306112211,6.22656047708,0.0461367286475,0.0,-0.510588987341,-1.0431654597,5.01558487486,0.00623684782747,0.0682104629144,0.0,423.8493900655862,421.53061047212486,422.92782686253497,424.25634222084216
2.880000000000002,-0.454687865623,-1.05715336727,18.4320419655,6.22656041231,0.0501497153235,0.0,-0.539497297037,-1.07819980893,5.031997895,-0.0169631443548,0.0640881805148,0.0,436.0292714070897,435.68813006308517,435.4739636710635,433.5286915786518
2.940000000000002,-0.488317975652,-1.12327288368,18.7409542279,6.22574470052,0.0540511398169,0.0,-0.581923607099,-1.1258412472,5.26396785982,-0.00759135245133,0.0668312862704,0.0,500.13151988613026,500.33388905454933,499.742699663987,500.4255620782703
3.000000000000002,-0.524170530956,-1.19182979781,19.0561270798,6.22493729291,0.0578581392321,0.0,-0.613496698631,-1.15945295401,5.24184980398,-0.0290101473315,0.0556488546462,0.0,425.56651763100746,424.611197207605,426.3336353181142,424.49935810107536
3.0600000000000023,-0.562011683729,-1.26245405066,19.3704976733,6.22308927239,0.0607601687121,0.0,-0.648153060093,-1.19485120721,5.23713450539,-0.0346446016874,0.0269429519584,0.0,432.59997461460125,430.17699706822856,430.56499211216897,430.08759819280107
3.1200000000000023,-0.602360106329,-1.33561281125,19.6908153173,6.22213209403,0.0625860131963,0.0,-0.696940188798,-1.24388486949,5.43911195707,0.00698565167054,0.0366241873836,0.0,493.2428846516285,493.9576340987001,492.4600896706016,495.53020346946715
3.1800000000000024,-0.645435622075,-1.41149074014,20.0193426909,6.2229910126,0.0643135103583,0.0,-0.739091139877,-1.28530527762,5.51141522607,0.0259707332386,0.00456379675149,0.0,458.16028877030703,455.60390873697173,457.2187815826579,458.7289915273069
3.2400000000000024,-0.691092465316,-1.48985849494,20.3525774471,6.22416733283,0.0649388478996,0.0,-0.782827951841,-1.32680307358,5.59597901203,0.00214501389523,0.0201221918258,0.0,461.1578885595358,462.38530731859095,463.0601803702219,461.1817626715937
3.3000000000000025,-0.73949341082,-1.57079345209,20.6924542473,6.22439322349,0.0665597998746,0.0,-0.830650267303,-1.37098175874,5.73252367007,0.00682239622979,0.0381063652189,0.0,478.4086503178084,479.77636624642986,477.52125089602225,477.87790965621656
3.3600000000000025,-0.790596043188,-1.65419435264,21.0374277511,6.22457051667,0.0688682881555,0.0,-0.872974140057,-1.40902294734,5.76637720889,-0.00619224603018,0.0392015082185,0.0,448.0250448239577,448.1148021947269,449.8236091412905,448.768200752041
3.4200000000000026,-0.844592423211,-1.740141741,21.3888851272,6.22382404895,0.0707807524211,0.0,-0.927093731602,-1.45590410701,5.94786565244,-0.0294438574273,0.0102275707899,0.0,494.97581238930144,492.83880132864147,493.5084431423762,491.78901635559134
3.4800000000000026,-0.901566484673,-1.82866915032,21.7469041101,6.22156144144,0.0714451942793,0.0,-0.972091539608,-1.49518330709,5.9858404901,-0.0644458397257,0.0127153706608,0.0,451.84046836532093,452.0409012725656,454.5066545449127,451.69115333686364
3.5400000000000027,-0.961316158176,-1.91965804298,22.1080494257,6.21804867387,0.0719514024516,0.0,-1.01960656216,-1.5381167624,6.05189837435,-0.0487929633941,-0.00190088972012,0.0,461.130386499381,459.97399811432615,462.31498383561063,463.5445906458729
3.6000000000000028,-1.02375051537,-2.0131302059,22.470720357,6.21553970925,0.0725274500684,0.0,-1.06157574072,-1.57786360012,6.03714484543,-0.0306184062458,0.0260801555518,0.0,436.59558964082515,438.9244133170716,436.06060496564214,437.575481641742
3.660000000000003,-1.08879306034,-2.10909821452,22.8335088994,6.21327350963,0.0736620185148,0.0,-1.10663424809,-1.62125159646,6.05563220909,-0.058586988918,-0.00200314959025,0.0,448.6034369739205,446.3167172618851,449.402367189695,447.1282439017463
3.720000000000003,-1.15649703559,-2.20766146057,23.1965893348,6.20984956411,0.0744317226238,0.0,-1.1502114545,-1.66449742304,6.04701087069,-0.0541859263992,0.0325451425559,0.0,437.09710326292134,439.96748410539806,440.527991678841,440.88957239709214
3.780000000000003,-1.22681125107,-2.30885531167,23.5588084453,6.20670440794,0.0762509998291,0.0,-1.19376782217,-1.70891511152,6.0269687805,-0.0491025635025,0.0254555506237,0.0,437.3858967505488,436.795234196529,434.7794310091227,435.2033577954515
3.840000000000003,-1.29980346391,-2.41280208601,23.9202394886,6.20352717818,0.0782170263995,0.0,-1.23946722283,-1.75625109124,6.02066487396,-0.0620500388031,0.0443977759256,0.0,440.0113878107829,441.57750247782985,440.63584841981736,439.56203117211965
